719,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\TAILOR01.MDX",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
720,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANTANNERSIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.136721,-0.828006,0.676894,0.156303,0.674828,2.186640,0.000000,
721,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANALCHEMISTSIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.136721,-0.828006,0.676894,0.156303,0.674828,2.186640,0.000000,
722,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\BAKERSHOP01.MDX",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
723,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBOATHOUSESIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.136721,-0.828006,0.676894,0.156303,0.674828,2.186640,0.000000,
724,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\FLETCHERSHOP01.MDX",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
725,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\WEAPONSMITHSHOP01.MDX",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
726,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\GENERALSTORE01.MDX",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662111,2.103470,2.860240,0.718581,8.466950,0.000000,
727,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANINNSIGNPOST.MDX",0,0,0,0,0,0,0,0,0,0,-0.097781,-0.568738,-0.008150,0.283017,1.412170,4.088675,0.000000,
728,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANINNSIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.136721,-0.828007,0.676900,0.156303,0.674829,2.186638,0.000000,
729,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBANKSIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.136721,-0.828006,0.676894,0.156303,0.674828,2.186640,0.000000,
730,"World\Generic\Orc\Passive Doodads\LampPosts\OrcBrazierLamppost01.mdx",0,0,0,0,0,0,0,0,0,0,-1.495664,-1.553877,0.000000,1.495664,1.546937,3.982021,0.000000,
731,"World\Generic\Tauren\Passive Doodads\LampPosts\TaurenLampPost.mdx",0,0,0,0,0,0,0,0,0,0,-1.205065,-1.986864,-0.270283,1.377565,0.004469,2.314970,0.000000,
732,"World\Generic\Orc\Passive Doodads\LampPosts\OrcBrazier_LightpostBarrens.mdx",0,0,0,0,0,0,0,0,0,0,-1.495664,-1.553877,0.000000,1.495664,1.546937,3.982021,0.000000,
733,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_WEAPONS.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
734,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_MISC.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
735,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_GENERAL.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
736,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_ARMORY.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
737,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_BANK.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
738,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_COOK.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
739,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_TAILOR.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
740,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_ALCHEMIST.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
741,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_HERBALIST.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
742,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_BLACKSMITH.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
743,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_FLETCHER.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
744,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_MINER.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
745,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_BAGS.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
746,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_POISON.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
747,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\SIGNS\UNDEADSIGN_STAVES.MDX",0,0,0,0,0,0,0,0,0,0,-4.139432,-0.687380,1.467421,3.060776,0.687769,8.354942,0.000000,
748,"WORLD\AZEROTH\BOOTYBAY\PASSIVEDOODAD\HARPOONS\HARPOON01.MDX",0,0,0,0,0,0,0,0,0,0,-0.566724,-0.042489,-0.107515,1.714443,0.042929,0.108566,0.000000,
749,"WORLD\KALIMDOR\BUILDINGS\DESOLACE\CENTAURHORNCOVER.MDX",0,0,0,0,0,0,3439,0,0,0,-2.448915,-7.220870,10.914000,3.991476,-0.815110,15.251554,0.000000,
750,"WORLD\KALIMDOR\BUILDINGS\DESOLACE\CENTAURHORNMOUTHPIECE.MDX",0,0,0,0,0,0,0,0,0,0,-0.232766,-0.188388,-0.106723,0.256242,0.131523,0.190977,0.000000,
751,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\SIGNS\ALCHEMISTSSHOP01.MDX",0,0,0,0,0,0,0,0,0,0,-5.979680,-0.662114,2.103473,2.860239,0.718585,8.466951,0.000000,
752,"WORLD\AZEROTH\ELWYNN\PASSIVEDOODADS\SIGNS\SHOP\HUMANBAITANDTACKLESIGN.MDX",0,0,0,0,0,0,0,0,0,0,-0.136721,-0.828006,0.676894,0.156303,0.674828,2.186640,0.000000,
753,"World\Kalimdor\Mulgore\PassiveDoodads\Rocks\MullgoreRock02.mdx",0,0,0,0,0,0,0,0,0,0,-8.173396,-9.471626,-1.263414,7.755772,9.775643,12.308306,0.000000,
754,"World\Generic\Undead\Passive Doodads\LordaeronBrazier\LordaeronBrazier01.mdx",0,0,0,0,0,0,0,0,0,0,-1.128306,-1.220662,0.010726,1.096025,1.096497,0.601082,0.000000,
755,"World\Generic\Human\Passive Doodads\Valves\DeadMineValve.mdx",0,0,0,0,0,0,0,0,0,0,0.004318,-0.297558,-0.007239,0.493151,0.297558,0.518021,0.000000,
756,"WORLD\AZEROTH\BURNINGSTEPPES\PASSIVEDOODADS\BONFIRE\ORCBONFIRE.MDL",0,0,0,0,0,0,0,0,0,0,-2.130687,-2.142804,-0.298551,1.630160,1.834896,5.421711,0.000000,
757,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_WELCOME.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
758,"World\Generic\PassiveDoodads\Furniture\Refuse\Bone01.mdx",0,0,0,0,0,0,0,0,0,0,-0.339489,-0.086116,-0.040967,0.303328,0.096392,0.129558,0.000000,
759,"World\Goober\G_Brazier01.mdx",0,0,3347,0,0,0,0,0,0,0,-1.016512,-1.220662,0.013967,0.990207,1.096497,0.732064,0.000000,
760,"World\Kalimdor\WailingCaverns\PassiveDoodads\StickBundles\wc_stickbundle01.mdx",0,0,0,0,0,0,0,0,0,0,-0.158977,-0.278708,0.000330,0.158977,0.274796,3.347888,0.000000,
761,"World\Goober\G_CameraShake01.mdx",0,0,0,0,0,0,0,0,0,0,-1.309253,-1.053688,-0.005038,1.098193,1.168534,2.402408,0.000000,
767,"World\SkillActivated\TradeskillNodes\Silithid_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.297996,-2.401039,-4.092272,2.629533,1.089849,3.563266,0.000000,
768,"World\Goober\G_GraveBurst.mdx",0,0,0,0,4795,0,0,0,0,0,-2.673906,-1.682699,-0.491058,3.734109,1.709763,0.915177,0.000000,
787,"World\Generic\PassiveDoodads\DuelingFlag\DuelingFlag.mdx",0,0,0,0,0,0,3486,3487,0,0,-0.400257,-0.837250,-0.201910,0.161068,1.858031,5.609670,0.000000,
807,"WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR01.MDX",0,0,0,0,0,0,0,0,0,0,-7.573092,-7.998748,-110.488251,4.437596,7.957480,0.850388,0.000000,
808,"WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR02.MDX",0,0,0,0,0,0,0,0,0,0,-8.913313,-12.008195,-2.747573,9.120745,11.950098,20.204868,0.000000,
827,"WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR05.MDX",0,0,0,0,0,0,0,0,0,0,-7.568091,-7.741653,-2.771820,1.903421,7.867601,-0.945302,0.000000,
847,"WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR01.MDX",0,5156,0,0,0,0,0,0,0,0,-3.599799,-8.653141,-2.409538,5.754036,7.588243,6.631289,0.000000,
848,"WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR02.MDX",0,5156,0,0,0,0,0,0,0,0,-5.662732,-7.817949,-1.705080,4.200336,6.819864,7.071240,0.000000,
849,"WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR03.MDX",0,5156,0,0,0,0,0,0,0,0,-6.468332,-4.664042,-1.607131,7.580301,2.991456,6.050684,0.000000,
850,"WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR04.MDX",0,5156,0,0,0,0,0,0,0,0,-6.064571,-3.739057,0.947988,6.674700,3.389403,8.126214,0.000000,
851,"WORLD\KALIMDOR\RAZORFEN\ACTIVEDOODADS\RAZORFENDOORS\RAZORFENDOOR05.MDX",0,5156,0,0,0,0,0,0,0,0,-8.622814,-6.858792,-1.941921,7.524817,3.704300,7.839773,0.000000,
852,"WORLD\GENERIC\GNOME\PASSIVE DOODADS\ELEVATORPARTS\GNOMEELEVATORCAR03.MDX",0,0,0,0,0,0,0,0,0,0,-10.590793,-12.003835,-164.994797,7.443274,11.954467,2.180342,0.000000,
867,"WORLD\GENERIC\ORC\PASSIVE DOODADS\BRAZIERS\BLACKROCKORCCAMPFIRE.MDX",0,0,0,0,0,0,0,0,0,0,-1.650491,-1.640106,-0.025990,2.011770,1.390406,3.120312,0.000000,
887,"World\Kalimdor\Azshara\SeaPlants\CoralTree01_06\CoralTree01_06.mdx",0,0,0,0,0,0,0,0,0,0,-11.910789,-10.845761,-0.635000,10.497700,13.737214,14.308492,0.000000,
888,"World\Kalimdor\Azshara\SeaPlants\BarnacleRock01_04\BarnacleRock01_04.mdx",0,0,0,0,0,0,0,0,0,0,-3.560010,-1.805792,-0.173416,2.679514,2.225923,3.496436,0.000000,
907,"WORLD\GENERIC\ACTIVEDOODADS\DOORS\GNOMEREGANDOORS\GNOMEREGANDOOR01.MDX",0,7336,0,7336,0,0,0,0,0,0,-1.244064,-7.752518,-0.039676,1.244071,7.752552,12.708455,0.000000,
908,"World\Generic\Human\Passive Doodads\Weapons&Armor\HumanHammer01.mdx",0,0,0,0,0,0,0,0,0,0,-0.405933,-0.057328,-0.146853,0.574728,0.055949,0.281158,0.000000,
927,"World\KhazModan\Ironforge\PassiveDoodads\Trees\IronForgeTree01.mdx",0,0,0,0,0,0,0,0,0,0,-10.414600,-9.893360,-1.226700,10.414600,16.517599,18.905500,0.000000,
928,"World\KhazModan\Uldaman\PassiveDoodads\Books\UldamanBook01.mdx",0,0,0,0,0,0,0,0,0,0,-1.406581,-1.119249,-0.016327,1.551414,0.998225,0.503779,0.000000,
947,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_TAILOR.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
948,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_GENERAL.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
949,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_ENCHANTING.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
950,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_FIRSTAID.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
951,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_COOKING.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
952,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_ALCHEMIST.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
953,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_NOBLEHOUSE.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
954,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_BAGS.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
955,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_WEAPONSMITH.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
956,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_FLETCHER.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
957,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_SHIELDS.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
958,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_MAILARMOR.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
959,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_CLOTHARMOR.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
960,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_STAVES.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
961,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_LOCKPICKING.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
962,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_POISONS.MDX",0,0,0,0,0,0,0,0,0,0,-0.195070,-1.192070,0.101935,0.219247,1.184556,2.164881,0.000000,
967,"World\Lordaeron\Arathi\PassiveDoodads\Trees\ArathiTree04.mdx",0,0,0,0,0,0,0,0,0,0,-7.360009,-7.054894,-0.402522,7.437205,8.070981,16.265985,0.000000,
987,"WORLD\GENERIC\DARKIRONDWARF\PASSIVE DOODADS\CHAIRS\DARKIRONCHAIR03.MDX",0,0,0,0,0,0,0,0,0,0,-0.574095,-1.081180,-0.001011,0.159581,0.988568,0.395850,0.000000,
988,"WORLD\GENERIC\DARKIRONDWARF\PASSIVE DOODADS\CHAIRS\DARKIRONCHAIR01.MDX",0,0,0,0,0,0,0,0,0,0,-1.346335,-1.024784,-0.001061,0.248207,0.886838,2.135257,0.000000,
989,"WORLD\GENERIC\DARKIRONDWARF\PASSIVE DOODADS\CHAIRS\DARKIRONCHAIRBROKEN01.MDX",0,0,0,0,0,0,0,0,0,0,-0.706785,-0.956948,-0.001068,0.887756,0.956829,2.141962,0.000000,
990,"WORLD\GENERIC\DARKIRONDWARF\PASSIVE DOODADS\CHAIRS\DARKIRONCHAIR02.MDX",0,0,0,0,0,0,0,0,0,0,-0.483309,-1.286311,-0.000892,0.164053,1.146492,0.705304,0.000000,
1007,"WORLD\GENERIC\PASSIVEDOODADS\BLEACHERS\BLEACHERSEAT1B.MDX",0,0,0,0,0,0,0,0,0,0,-0.380492,-0.557394,0.139953,0.374844,0.552705,0.395424,0.000000,
1008,"WORLD\GENERIC\PASSIVEDOODADS\BLEACHERS\BLEACHERSEAT1C.MDX",0,0,0,0,0,0,0,0,0,0,-0.380492,-0.557394,0.139953,0.374844,0.552705,0.395424,0.000000,
1009,"WORLD\GENERIC\PASSIVEDOODADS\BLEACHERS\BLEACHERSEAT1D.MDX",0,0,0,0,0,0,0,0,0,0,-0.412987,-0.887011,0.133169,0.407324,1.026145,0.395987,0.000000,
1010,"WORLD\GENERIC\PASSIVEDOODADS\BLEACHERS\BLEACHERSEAT1A.MDX",0,0,0,0,0,0,0,0,0,0,-0.412987,-0.887011,0.133169,0.407324,1.026145,0.395987,0.000000,
1027,"World\Generic\PassiveDoodads\ShamanStone\ShamanStone01.mdx",0,0,0,0,0,0,0,0,0,0,-3.393430,-3.397955,0.195898,3.342659,3.079848,14.123090,0.000000,
1047,"WORLD\GENERIC\UNDEAD\PASSIVE DOODADS\UNDERCITYWORM\UNDERCITYMONSTERBIRTH.MDX",0,0,0,0,0,0,0,0,0,0,-5.448752,-5.487998,-1.268304,4.273470,4.234224,24.996872,0.000000,
1067,"World\Generic\Human\Passive Doodads\Weapons&Armor\HumanHammer02.mdx",0,0,0,0,0,0,0,0,0,0,-0.087324,-0.187592,-0.293603,1.324006,0.191270,0.293117,0.000000,
1087,"World\Lordaeron\Plagueland\PassiveDoodads\Bushes\PlaguelandwesternBush02.mdx",0,0,0,0,0,0,0,0,0,0,-2.238660,-1.711520,-0.179835,1.234180,2.177110,3.092370,0.000000,
1107,"World\KhazModan\Ironforge\PassiveDoodads\HammerQuest01\HammerQuest01.mdx",0,0,0,0,0,0,0,0,0,0,-0.918682,-0.217078,-0.016195,0.363185,0.215143,0.272353,0.000000,
1108,"World\Generic\Human\Passive Doodads\LumberPiles\DeadMineLumberPileSmall.mdx",0,0,0,0,0,0,0,0,0,0,-1.682990,-0.648447,0.002986,1.679830,0.661786,0.558539,0.000000,
1109,"World\Generic\Human\Passive Doodads\LumberPiles\DeadMineLumberPileLarge.mdx",0,0,0,0,0,0,0,0,0,0,-1.677061,-0.909222,0.000000,1.697382,0.858466,1.666667,0.000000,
1110,"World\Generic\Human\Passive Doodads\LogMachines\LogMachine01.mdx",0,0,0,0,0,0,0,0,0,0,-18.630964,-9.001018,-0.702275,5.965016,9.021569,21.579325,0.000000,
1127,"World\Generic\Human\Passive Doodads\Books\BookMediumOpen04.mdx",0,0,0,0,0,0,0,0,0,0,-0.321742,-0.448497,0.000336,0.320725,0.454044,0.129496,0.000000,
1128,"World\Generic\Human\Passive Doodads\Books\GeneralBook01.mdx",0,0,0,0,0,0,0,0,0,0,-0.495939,-0.136153,0.000000,0.219974,0.241144,0.135022,0.000000,
1147,"World\Kalimdor\WailingCaverns\PassiveDoodads\StickBundles\wc_stickbundle03.mdx",0,0,0,0,0,0,0,0,0,0,-0.158977,-0.278708,0.000137,0.158977,0.274796,1.390979,0.000000,
1167,"World\Generic\ActiveDoodads\MagePortals\StormwindMagePortal01.mdx",0,0,0,0,0,0,0,0,0,0,-4.228253,-18.460693,-3.559458,4.228253,18.411463,29.891321,0.000000,
1187,"World\Azeroth\Duskwood\PassiveDoodads\Mausoleum\DuskwoodMausoleum.mdx",0,0,0,0,0,0,0,0,0,0,-11.072165,-11.326437,-0.289651,13.333529,12.020676,19.229212,0.000000,
1188,"World\Generic\Human\Passive Doodads\GunShop\GunShopFireworksBig02.mdx",0,0,0,0,0,0,0,0,0,0,-0.109437,-0.113513,0.000383,0.103481,0.104291,1.183539,0.000000,
1189,"WORLD\AZEROTH\DUSKWOOD\PASSIVEDOODADS\MAUSOLEUM\MAUSOLEUMACTIVEDOORS.MDX",0,4678,0,4714,0,0,0,0,0,0,-0.140161,-1.698126,0.002654,0.449794,1.715280,5.414925,0.000000,
1207,"WORLD\GENERIC\HUMAN\ACTIVEDOODADS\DOORS\SCARLETCATHEDRALDOOR.MDX",0,6537,0,0,0,0,0,0,0,0,-1.005546,-6.211289,0.008074,0.021437,6.260808,17.771896,0.000000,
1208,"World\Generic\Gnome\Passive Doodads\Buckets\Gnomebucket01.mdx",0,0,0,0,0,0,0,0,0,0,-0.420331,-0.380577,0.006433,0.380627,0.443345,1.077013,0.000000,
1209,"World\Generic\Gnome\Passive Doodads\Buckets\Gnomebucket02.mdx",0,0,0,0,0,0,0,0,0,0,-0.466448,-0.625492,0.012154,0.517871,0.625492,0.758332,0.000000,
1210,"World\Generic\Gnome\Passive Doodads\Buckets\Gnomebucket03.mdx",0,0,0,0,0,0,0,0,0,0,-0.419837,-0.532589,0.003878,0.436343,0.458712,1.134913,0.000000,
1211,"World\Generic\Gnome\Passive Doodads\Buckets\Gnomebucket04.mdx",0,0,0,0,0,0,0,0,0,0,-0.517372,-0.527596,0.011785,0.513247,0.404613,1.185170,0.000000,
1212,"World\Goober\G_MausoleumSealTrigger.mdx",0,0,0,0,0,0,0,0,0,0,-0.595593,-0.611111,0.000000,0.626629,0.611111,0.409409,0.000000,
1213,"World\Goober\G_MausoleumSeal.mdx",0,0,0,0,0,0,0,0,0,0,0.001894,-2.752372,3.494291,0.044205,2.755073,9.211211,0.000000,
1227,"World\Generic\Dwarf\Passive Doodads\Wardrobe\WardrobeDwarvenOrnate03.mdx",0,0,0,0,0,0,0,0,0,0,-0.680035,-1.193882,0.005008,0.680035,1.195285,3.366179,0.000000,
1247,"World\Goober\G_GhostTrap.mdx",0,0,0,0,0,0,0,0,0,0,-0.360301,-0.411078,-0.001854,0.361536,0.393050,0.346898,0.000000,
1248,"World\Generic\Human\Passive Doodads\PeasantLumber\PeasantLumber01.mdx",0,0,0,0,0,0,0,0,0,0,-0.605666,-0.258359,-0.004033,0.565734,0.260259,0.563094,0.000000,
1267,"World\Kalimdor\Blackfathom\PassiveDoodads\Lights\BFD_WispSmallGreen.mdx",0,0,0,0,0,0,0,0,0,0,-3.845863,-3.945881,-3.136556,3.847306,4.097336,3.743927,0.000000,
1268,"World\Generic\PassiveDoodads\ParticleEmitters\AuraYellowShort.mdx",0,0,0,0,0,0,0,0,0,0,-0.969044,-0.976453,-0.000244,0.992909,0.985502,1.570354,0.000000,
1287,"World\Generic\PassiveDoodads\Traps\SpellObject_InvisibleTrap.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,-0.694444,-0.694444,0.000000,0.694444,0.694444,0.000000,
1307,"World\Kalimdor\Blackfathom\PassiveDoodads\Lights\BFD_WispSmallPurple.mdx",0,0,0,0,0,0,0,0,0,0,-3.845863,-3.945881,-3.136556,3.847306,4.097336,3.743927,0.000000,
1308,"World\Generic\PassiveDoodads\ParticleEmitters\AuraRedShort.mdx",0,0,0,0,0,0,0,0,0,0,-0.969044,-0.976453,-0.000244,0.992909,0.985502,1.570354,0.000000,
1309,"World\Generic\PassiveDoodads\ParticleEmitters\AuraBlue.mdx",0,0,0,0,0,0,0,0,0,0,-0.969044,-0.976453,-0.000478,0.992910,0.985502,3.076638,0.000000,
1310,"World\Generic\PassiveDoodads\ParticleEmitters\AuraYellow.mdx",0,0,0,0,0,0,0,0,0,0,-0.969044,-0.976453,-0.000478,0.992910,0.985502,3.076638,0.000000,
1311,"World\Generic\PassiveDoodads\ParticleEmitters\AuraRedVeryTall.mdx",0,0,0,0,0,0,0,0,0,0,-0.969044,-0.976452,-0.001856,0.992909,0.985502,11.945926,0.000000,
1327,"World\Generic\ActiveDoodads\InstancePortal\Summon_Ritual.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,-2.232727,-1.161756,0.000000,2.232727,5.011371,0.000000,
1347,"World\Scale\HumanMaleScale.mdx",0,0,0,0,0,0,0,0,0,0,-0.225528,-0.571722,-0.000742,0.245702,0.571722,2.013930,0.000000,
1367,"World\Detail\DrkBus02.mdx",0,0,0,0,0,0,0,0,0,0,-0.283772,-0.108261,-0.024516,0.479650,0.441075,1.038775,0.000000,
1368,"World\Detail\DrkBus04.mdx",0,0,0,0,0,0,0,0,0,0,-0.465872,-0.705781,-0.044444,0.726444,0.717278,1.056772,0.000000,
1369,"World\Goober\G_UldamanMap.mdx",0,4836,0,0,0,0,0,0,0,0,-0.931577,-1.161072,0.989715,1.101363,0.892481,2.474710,0.000000,
1370,"World\Generic\ActiveDoodads\Doors\UldamanDoors\UldamanDoor01.mdx",0,3360,0,3362,0,0,0,0,0,0,-0.679701,-6.667487,-0.001295,0.679518,6.666237,20.138000,0.000000,
1387,"World\Goober\G_ChestTitan.mdx",0,4782,0,0,0,0,0,0,0,0,-1.572124,-2.392034,0.017534,1.523342,2.416155,2.349854,0.000000,
1407,"World\Generic\PassiveDoodads\EasterEggs\EasterEgg01.mdx",0,0,0,0,0,0,0,0,0,0,-0.218224,-0.351332,-0.010198,0.217858,0.298647,0.426202,0.000000,
