1703,181,5,1,30919,30920,0,0,0,0.000000,0.000000,0.000000,0.000000,223,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1122,181,5,2,18427,18428,18429,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1705,181,6,0,31122,31123,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
205,181,6,1,13750,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1707,181,6,2,31130,31131,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2072,181,7,0,5952,51679,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1825,181,7,2,35541,35550,35551,35552,35553,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2073,181,8,0,51672,51674,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1709,181,8,1,32601,0,0,0,0,0.000000,0.000000,0.000000,0.000000,205,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
2074,181,8,2,51682,51683,51684,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2075,181,9,1,51685,51686,51687,51688,51689,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2076,181,10,1,51690,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
276,182,0,0,14162,14163,14164,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
272,182,0,1,14144,14148,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
270,182,0,2,14138,14139,14140,14141,14142,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
273,182,1,0,14156,14160,14161,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
274,182,1,1,14158,14159,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
277,182,1,3,13733,13865,13866,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
281,182,2,0,14179,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
278,182,2,1,14168,14169,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
269,182,2,2,14128,14132,14135,14136,14137,0.000000,0.000000,0.000000,0.000000,270,0.000000,0.000000,4,0.000000,0.000000,0,0,0,0.000000,
682,182,3,1,16513,16514,16515,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
268,182,3,2,14113,14114,14115,14116,14117,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1721,182,4,0,31208,31209,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
280,182,4,1,14177,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
279,182,4,2,14174,14175,14176,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1762,182,4,3,31244,31245,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
283,182,5,1,14186,14190,14193,14194,14195,0.000000,0.000000,0.000000,0.000000,280,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1715,182,5,2,31226,31227,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2065,182,6,0,51625,51626,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
382,182,6,1,14983,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1723,182,6,2,31380,31382,31383,31384,31385,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2066,182,7,0,51627,51628,51629,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1718,182,7,2,31233,31239,31240,31241,31242,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2067,182,7,3,51630,51631,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2068,182,8,0,51632,51633,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1719,182,8,1,1329,0,0,0,0,0.000000,0.000000,0.000000,0.000000,382,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
2069,182,8,2,51634,51635,51636,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2070,182,9,1,51664,51665,51667,51668,51669,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2071,182,10,1,51662,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
241,183,0,1,13958,13970,13971,13972,13973,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
261,183,0,2,14057,14072,14073,14074,14075,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1700,183,1,0,30892,30893,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
262,183,1,1,14076,14094,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
244,183,1,2,13975,14062,14063,14064,14065,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
245,183,2,0,13976,13979,13980,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
303,183,2,1,14278,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
263,183,2,2,14079,14080,14081,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
246,183,3,0,13983,14070,14071,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
247,183,3,1,13981,14066,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1123,183,3,2,14171,14172,14173,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1701,183,4,0,30894,30895,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
284,183,4,1,14185,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
265,183,4,2,14082,14083,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
681,183,4,3,16511,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1123,0.000000,0.000000,2,0.000000,0.000000,1,0,0,0.000000,
1713,183,5,0,31221,31222,31223,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1702,183,5,2,30902,30903,30904,30905,30906,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1711,183,6,0,31211,31212,31213,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
381,183,6,1,14183,0,0,0,0,0.000000,0.000000,0.000000,0.000000,284,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1722,183,6,2,31228,31229,31230,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1712,183,7,1,31216,31217,31218,31219,31220,0.000000,0.000000,0.000000,0.000000,381,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2077,183,7,2,51692,51696,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2078,183,8,0,51698,51700,51701,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1714,183,8,1,36554,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
2079,183,8,2,51703,51706,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2080,183,9,1,51708,51709,51710,51711,51712,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2081,183,10,1,51713,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
342,201,0,1,14522,14788,14789,14790,14791,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1898,201,0,2,47586,47587,47588,52802,52803,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
352,201,1,0,14523,14784,14785,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
344,201,1,1,14749,14767,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
343,201,1,2,14748,14768,14769,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
321,201,1,3,14531,14774,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1769,201,2,0,33167,33171,33172,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
348,201,2,1,14751,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
347,201,2,2,14521,14776,14777,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
346,201,3,0,14747,14770,14771,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
341,201,3,1,14520,14780,14781,14782,14783,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
350,201,3,3,14750,14772,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1201,201,4,1,18551,18552,18553,18554,18555,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
351,201,4,2,14752,0,0,0,0,0.000000,0.000000,0.000000,0.000000,347,0.000000,0.000000,2,0.000000,0.000000,1,0,0,0.000000,
1770,201,4,3,33174,33182,0,0,0,0.000000,0.000000,0.000000,0.000000,351,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1771,201,5,0,33186,33190,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1772,201,5,2,49401,49435,49436,49437,49438,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1858,201,6,0,45234,45243,45244,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
322,201,6,1,10060,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1201,0.000000,0.000000,4,0.000000,0.000000,1,0,0,0.000000,
1773,201,6,2,33201,33202,33203,33204,33205,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1896,201,7,1,47535,47536,47537,47538,47539,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1894,201,7,2,47507,47508,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1895,201,8,0,47509,47511,47515,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1774,201,8,1,33206,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1901,201,8,2,47516,47517,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1202,201,9,1,52795,52797,52798,52799,52800,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1897,201,10,1,47540,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
410,202,0,0,14913,15012,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
406,202,0,1,14908,15020,17191,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
401,202,0,2,14889,15008,15009,15010,15011,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
411,202,1,1,27900,27901,27902,27903,27904,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1181,202,1,2,18530,18531,18533,18534,18535,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
442,202,2,0,15237,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1636,202,2,1,27811,27815,27816,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
361,202,2,3,14892,15362,15363,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1635,202,3,0,27789,27790,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
408,202,3,1,14912,15013,15014,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
403,202,3,2,14909,15017,0,0,0,0.000000,0.000000,0.000000,0.000000,1181,0.000000,0.000000,4,0.000000,0.000000,0,0,0,0.000000,
413,202,4,0,14911,15018,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1561,202,4,1,20711,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
402,202,4,2,14901,15028,15029,15030,15031,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1766,202,5,0,33150,33154,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
404,202,5,2,14898,15349,15354,15355,15356,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1768,202,6,0,34753,34859,34860,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1637,202,6,1,724,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1561,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1765,202,6,2,33142,33145,33146,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1767,202,7,1,33158,33159,33160,33161,33162,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1904,202,7,2,47555,47556,47557,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1902,202,8,0,47549,47551,47552,0,0,0.000000,0.000000,0.000000,0.000000,1768,0.000000,0.000000,2,0.000000,0.000000,0,0,0,0.000000,
1815,202,8,1,34861,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1903,202,8,2,47558,47559,47560,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1905,202,9,1,47562,47564,47565,47566,47567,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1911,202,10,1,47788,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
465,203,0,0,15270,15335,15336,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2027,203,0,1,15337,15338,0,0,0,0.000000,0.000000,0.000000,0.000000,465,0.000000,0.000000,2,0.000000,0.000000,0,0,0,0.000000,
464,203,0,2,15268,15323,15324,15325,15326,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
466,203,1,0,15318,15272,15320,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
482,203,1,1,15275,15317,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
463,203,1,2,15260,15327,15328,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
542,203,2,0,15392,15448,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
481,203,2,1,15273,15312,15313,15314,15316,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
501,203,2,2,15407,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
483,203,3,1,15274,15311,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
881,203,3,2,17322,17323,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
461,203,3,3,15257,15331,15332,15333,15334,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
541,203,4,0,15487,0,0,0,0,0.000000,0.000000,0.000000,0.000000,542,0.000000,0.000000,1,0.000000,0.000000,1,0,0,0.000000,
484,203,4,1,15286,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1638,203,4,2,27839,27840,0,0,0,0.000000,0.000000,0.000000,0.000000,484,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1777,203,4,3,33213,33214,33215,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1781,203,5,0,14910,33371,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
462,203,5,2,15259,15307,15308,15309,15310,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
521,203,6,1,15473,0,0,0,0,0.000000,0.000000,0.000000,0.000000,484,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1778,203,6,2,33221,33222,33223,33224,33225,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1906,203,7,0,47569,47570,0,0,0,0.000000,0.000000,0.000000,0.000000,521,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1816,203,7,2,33191,33192,33193,33194,33195,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1908,203,8,0,47571,47572,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1779,203,8,1,34914,0,0,0,0,0.000000,0.000000,0.000000,0.000000,521,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1909,203,8,2,47580,47581,47582,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1907,203,9,2,47573,47577,47578,51166,51167,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1910,203,10,1,47585,0,0,0,0,0.000000,0.000000,0.000000,0.000000,1779,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
564,261,0,1,16039,16109,16110,16111,16112,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
563,261,0,2,16035,16105,16106,16107,16108,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
561,261,1,0,16038,16160,16161,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1640,261,1,1,28996,28997,28998,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1645,261,1,2,30160,29179,29180,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
575,261,2,0,16040,16113,16114,16115,16116,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
574,261,2,1,16164,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
562,261,2,2,16041,16117,16118,16119,16120,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
567,261,3,0,16086,16544,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1642,261,3,3,29062,29064,29065,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1641,261,4,0,28999,29000,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
565,261,4,1,16089,0,0,0,0,0.000000,0.000000,0.000000,0.000000,574,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1682,261,4,3,30664,30665,30666,30667,30668,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1685,261,5,0,30672,30673,30674,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
721,261,5,2,16578,16579,16580,16581,16582,0.000000,0.000000,0.000000,0.000000,562,0.000000,0.000000,4,0.000000,0.000000,0,0,0,0.000000,
573,261,6,1,16166,0,0,0,0,0.000000,0.000000,0.000000,0.000000,565,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1683,261,6,2,30669,30670,30671,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2049,261,7,1,51466,51470,0,0,0,0.000000,0.000000,0.000000,0.000000,573,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1686,261,7,2,30675,30678,30679,30680,30681,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2050,261,8,0,51474,51478,51479,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
1687,261,8,1,30706,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
2051,261,8,2,51480,51481,51482,0,0,0.000000,0.000000,0.000000,0.000000,1686,0.000000,0.000000,4,0.000000,0.000000,0,0,0,0.000000,
2052,261,9,1,51483,51485,51486,51487,51488,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
2053,261,10,1,51490,0,0,0,0,0.000000,0.000000,0.000000,0.000000,2052,0.000000,0.000000,4,0.000000,0.000000,1,0,0,0.000000,
586,262,0,1,16182,16226,16227,16228,16229,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
595,262,0,2,16173,16222,16223,16224,16225,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
589,262,1,0,16184,16209,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
581,262,1,1,16176,16235,16240,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
593,262,1,2,16179,16214,16215,16216,16217,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
583,262,2,0,16180,16196,16198,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
587,262,2,1,16181,16230,16232,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
582,262,2,2,16189,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,1,0,0,0.000000,
1646,262,2,3,29187,29189,29191,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0,0.000000,0.000000,0,0,0,0.000000,
